,Unnamed: 0,english_text
677,677.0,See what you didare you glad that you hurt medo you ever sit and cryhoping to be freeNow it´s your turnyou are going to payi will take away my lifethen what will you say???
678,678.0,"I don't know what the meaning of life isI wan't my head stuck on a spikeI don't wanna go on with this life shitI wanna be disected in every wayI wan't my life to be taken n' bendedI wan't my life to be cut up n' endednow I know that god has surrenderednow I know that religeon has endedthis whole world is fucked up n' twistedthis funckin' life will make me unhappymy shit life is gonna be wastedshame on every priest in the countryI have lived a log life of liesa lie you're gonna help me untieset a snare and leave me to dieyou will regret this and wonder whygonna help me kill myselfgonna place my head on a shelfgonna tear my body apartmy death is a fuckin' piece of art -The Poet(DICE) you think I'm different, when we are truly the same, I only show what others hide."
679,679.0,"I hate when I'm right, I hate when what I forsee happens, I hate when people say and do things they don't mean. I also hate the fact that FRIENDS hurt the most!"
680,680.0,"Empty*Suffering and pain, Saddness and despair, Seeing you with her, Is more than I can bear. My life feels empty, As if you left with it, My heart feels worse, Almost as if you shattered it. She seems happy to have you, As I would have liked, If you had chosen me, To be with you and share your life. With you my life would be full, For my heart would be filled, With love, not despair, Right now, it\'s as if it was killed. The sun never shinesMy dreams are now gone, Since you chose her and left me alone. For now, My heart is empty."
681,681.0,"I've got a fucked up freaky mindI deserve to be burned to ashesand blown off with the windlike a raging storm in the desertwith the sun shining bright down on mebut the suddenly total darknessit's so dark, everything seems to be invisible, I can't seeit's like the world is at it's apocalypsedieing would be an unexpected plesurelike a huge christmas packagewhile living forever would be a total failiurepian is just apart of being alive -The Poet ""98 you think I'm different, when we are truly the same, I only show what others hide."
682,682.0,"Moonshine fills my eyes with sadnessmakes me cryfilling my soul with darknessmakes me screamI hate my lifeI wan't to dieI wan't to kill you toobut I dont know whymy head full of shitmy eyes filled with hatewhen I see youmy hate for you rises with my heart ratemy heart stopsI drop and lay in the grassbut my head keeps on goingand I see insects eating my bodymy death is not the endnow I'm all bloodybut I feel no painbut my hate for you still remains -The Poet you think I'm different, when we are truly the same, I only show what others hide."
683,683.0,"I feel alonemy heart is brokenand so is my necksay not a single toneI'm suck a wreckmy wings are brokenmy harp has no stringsI have fallenI miss my wingscause now I can't flyI'm just a mortalstill I can not tell a lieI'm a saintstill I am hatedI see the world collapseand can't do a thingmy voice is goneso I can not singmy divine powers have fadedI'm a loserI have failedI dropI die you think I'm different, when we are truly the same, I only show what others hide."
684,684.0,"And What Did I Gain?Tonight was the perfect night to begin.Out partying with my friends, felt like committing a sin.When I swallowed it I didn’t knowthat that one would be,my ticket to go.Yes. It was my last pill,and strong enough to kill.My last joy,my last pain.And What Did I Gain?My last smile,my last frown,Going up or down?But no. It was worse than that.After this I never feared hell,the pain, sadness or smell.I can’t even hear the boarding bell,listen to you or tell…I’m barely awake,and the days go by.I can’t breathe by myself…I can’t even cry.Why?Why?I want to die. maggisv"
685,685.0,"I´ve often wondered, what would happend,if my soulfly away.Is there someone that would miss me,perhaps a friendon a rainy day.But there is one questionyet to answerbefore I leaveto a better place.Will you be there?Will you love me?Hold my heart,next million days.Krystall"
686,686.0,"Please can you listen Please can you listen for a moment can you take an advise from a 22year old firmly shivering drunk Because you are a nice little clean girl can you listen to a 22year old firmly, shivering drunk for a moment. Just for a moment because I´ve had a few of those you little girls call moment. 1.First Never leave a place where you can get clean underweare. 2.Second Never write when you drink because than you are facing the risk to leave your clean underwear. 3.Third Never be a posture in your own head. 4.Forth If you see that some eyes are looking old your have to run like hell and thank some god or yourself for the escape because all those old eyes are filled with pictures and stories so that they can´t listen. Those old eyes never listen. 5.Fifth When you see something filthy do at no point try to understand it, because if you change your filthy scale you might get your hands filled with dirt, blood and love for all the filthy ones do not change your filthyness. 6.Sixht Be sure about your healings because they´re not always sexual. Sometimes they appear like pictures of cold, stupid stones and dirty waterfalls. Belive me sometimes they are appearing like pictures of long dead musicians excuse my spelling. 7.Seventh EXCUSE ME I HAVE TO GO AND PISS AT MY FINGERS 8.Eigth When your have the desire to fuck never fuck a 22year old drunk because you will never get out of there satisfied and you will always try again 9.Nienth. Never read the todays newspaper because than you will never be aware of what is going to happen tomorrow 10. Tenth. If you want a drink go to the movies. If you want to fuck go to the movies. If you want some love go to the movies. If you want to get out being cool go to the movies (they also have the godamn porn there)"
